psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
59	3	0	0	1	8	1	7	+	OsN22RS2_02T0361400.1	1362	1153	1223	LOC_Os04g05460.1	768	22	91	2	55,7,	1153,1216,	22,84,
59	3	0	0	1	8	1	7	+	OsN22RS2_02T0361400.1	1362	1153	1223	LOC_Os04g05460	768	22	91	2	55,7,	1153,1216,	22,84,
41	0	0	0	1	7	2	7	+	OsN22RS2_02T0361400.1	1362	9	57	LOC_Os04g02810.1	657	261	309	3	16,21,4,	9,32,53,	261,283,305,
41	0	0	0	1	7	2	7	+	OsN22RS2_02T0361400.1	1362	9	57	LOC_Os04g02810	657	261	309	3	16,21,4,	9,32,53,	261,283,305,
134	9	0	0	1	53	2	75	+	OsN22RS2_02T0361400.1	1362	927	1123	LOC_Os03g55480.1	606	345	563	3	74,55,14,	927,1001,1109,	345,429,549,
134	9	0	0	1	53	2	75	+	OsN22RS2_02T0361400.1	1362	927	1123	LOC_Os03g55480	606	345	563	3	74,55,14,	927,1001,1109,	345,429,549,
294	1	0	0	0	0	1	55	+	OsN22RS2_02T0361400.1	1362	438	733	LOC_Os02g51650.1	531	0	350	2	270,25,	438,708,	0,325,
294	1	0	0	0	0	1	55	+	OsN22RS2_02T0361400.1	1362	438	733	LOC_Os02g51650	531	0	350	2	270,25,	438,708,	0,325,
90	5	0	0	1	170	1	463	+	OsN22RS2_02T0361400.1	1362	326	591	LOC_Os02g30490.1	819	48	606	2	64,31,	326,560,	48,575,
90	5	0	0	1	170	1	463	+	OsN22RS2_02T0361400.1	1362	326	591	LOC_Os02g30490	819	48	606	2	64,31,	326,560,	48,575,
243	5	0	0	8	58	7	146	+	OsN22RS2_02T0361400.1	1362	9	315	LOC_Os01g47870.1	720	41	435	11	44,4,138,7,8,5,12,8,5,12,5,	9,53,57,196,222,245,251,276,285,296,310,	41,86,95,236,260,347,354,366,374,418,430,
243	5	0	0	8	58	7	146	+	OsN22RS2_02T0361400.1	1362	9	315	LOC_Os01g47870	720	41	435	11	44,4,138,7,8,5,12,8,5,12,5,	9,53,57,196,222,245,251,276,285,296,310,	41,86,95,236,260,347,354,366,374,418,430,
122	13	0	0	0	0	0	0	-	OsN22RS2_02T0361400.1	1362	330	465	LOC_Os06g19900.1	3870	430	565	1	135,	897,	430,
122	13	0	0	0	0	0	0	-	OsN22RS2_02T0361400.1	1362	330	465	LOC_Os06g19900	3870	430	565	1	135,	897,	430,
564	11	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	575	LOC_Os12g38510.1	681	0	653	2	501,74,	0,501,	0,579,
564	11	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	575	LOC_Os12g38510	681	0	653	2	501,74,	0,501,	0,579,
562	14	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os12g04920.1	576	0	576	1	576,	0,	0,
562	14	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os12g04920	576	0	576	1	576,	0,	0,
329	8	0	0	1	135	2	81	+	OsN22RS2_02T0361000.1	576	53	525	LOC_Os11g30390.1	3084	2543	2961	4	125,90,98,24,	53,178,403,501,	2543,2671,2761,2937,
329	8	0	0	1	135	2	81	+	OsN22RS2_02T0361000.1	576	53	525	LOC_Os11g30390	3084	2543	2961	4	125,90,98,24,	53,178,403,501,	2543,2671,2761,2937,
45	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	531	576	LOC_Os10g27240.1	2598	2553	2598	1	45,	531,	2553,
45	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	531	576	LOC_Os10g27240	2598	2553	2598	1	45,	531,	2553,
145	9	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	422	576	LOC_Os10g01740.1	232	0	232	2	79,75,	422,501,	0,157,
145	9	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	422	576	LOC_Os10g01740	232	0	232	2	79,75,	422,501,	0,157,
48	0	0	0	1	95	1	76	+	OsN22RS2_02T0361000.1	576	380	523	LOC_Os09g11810.1	249	0	124	2	25,23,	380,500,	0,101,
48	0	0	0	1	95	1	76	+	OsN22RS2_02T0361000.1	576	380	523	LOC_Os09g11810	249	0	124	2	25,23,	380,500,	0,101,
148	5	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	423	576	LOC_Os09g09990.1	4050	3819	4050	2	78,75,	423,501,	3819,3975,
148	5	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	423	576	LOC_Os09g09990	4050	3819	4050	2	78,75,	423,501,	3819,3975,
144	9	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	423	576	LOC_Os08g38040.1	2964	2733	2964	2	78,75,	423,501,	2733,2889,
144	9	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	423	576	LOC_Os08g38040	2964	2733	2964	2	78,75,	423,501,	2733,2889,
105	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	0	115	LOC_Os08g23270.1	639	524	639	1	115,	0,	524,
105	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	0	115	LOC_Os08g23270	639	524	639	1	115,	0,	524,
112	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	0	115	LOC_Os07g36970.1	1407	1292	1407	1	115,	0,	1292,
112	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	0	115	LOC_Os07g36970	1407	1292	1407	1	115,	0,	1292,
514	12	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	526	LOC_Os06g23220.1	855	0	604	2	501,25,	0,501,	0,579,
514	12	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	526	LOC_Os06g23220	855	0	604	2	501,25,	0,501,	0,579,
390	4	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	182	576	LOC_Os05g40600.1	1824	1352	1824	2	319,75,	182,501,	1352,1749,
390	4	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	182	576	LOC_Os05g40600	1824	1352	1824	2	319,75,	182,501,	1352,1749,
247	9	0	0	1	320	1	77	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os05g35610.1	333	0	333	2	180,76,	0,500,	0,257,
247	9	0	0	1	320	1	77	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os05g35610	333	0	333	2	180,76,	0,500,	0,257,
523	8	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	8	539	LOC_Os05g28120.1	5565	4277	4886	2	493,38,	8,501,	4277,4848,
523	8	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	8	539	LOC_Os05g28120	5565	4277	4886	2	493,38,	8,501,	4277,4848,
487	14	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	0	501	LOC_Os04g55580.1	522	0	501	1	501,	0,	0,
487	14	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	0	501	LOC_Os04g55580	522	0	501	1	501,	0,	0,
566	10	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os04g53020.1	654	0	654	2	501,75,	0,501,	0,579,
566	10	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os04g53020	654	0	654	2	501,75,	0,501,	0,579,
559	11	0	0	1	6	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os04g48300.1	648	0	648	3	162,333,75,	0,168,501,	0,162,573,
559	11	0	0	1	6	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os04g48300	648	0	648	3	162,333,75,	0,168,501,	0,162,573,
565	11	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os04g40350.1	654	0	654	2	501,75,	0,501,	0,579,
565	11	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os04g40350	654	0	654	2	501,75,	0,501,	0,579,
529	11	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	540	LOC_Os04g38820.1	834	0	618	2	501,39,	0,501,	0,579,
529	11	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	540	LOC_Os04g38820	834	0	618	2	501,39,	0,501,	0,579,
561	15	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os04g27320.1	2253	1599	2253	2	501,75,	0,501,	1599,2178,
561	15	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os04g27320	2253	1599	2253	2	501,75,	0,501,	1599,2178,
72	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	500	575	LOC_Os03g41850.1	597	521	596	1	75,	500,	521,
72	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	500	575	LOC_Os03g41850	597	521	596	1	75,	500,	521,
102	3	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	420	525	LOC_Os02g41720.1	4029	2634	2817	2	81,24,	420,501,	2634,2793,
102	3	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	420	525	LOC_Os02g41720	4029	2634	2817	2	81,24,	420,501,	2634,2793,
337	9	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	179	525	LOC_Os02g16050.1	4749	4124	4548	2	322,24,	179,501,	4124,4524,
337	9	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	179	525	LOC_Os02g16050	4749	4124	4548	2	322,24,	179,501,	4124,4524,
550	15	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	7	572	LOC_Os02g02610.1	3378	2725	3368	2	494,71,	7,501,	2725,3297,
550	15	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	7	572	LOC_Os02g02610	3378	2725	3368	2	494,71,	7,501,	2725,3297,
248	8	0	0	1	320	1	77	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os01g73920.1	333	0	333	2	180,76,	0,500,	0,257,
248	8	0	0	1	320	1	77	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os01g73920	333	0	333	2	180,76,	0,500,	0,257,
563	13	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os01g62720.1	654	0	654	2	501,75,	0,501,	0,579,
563	13	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os01g62720	654	0	654	2	501,75,	0,501,	0,579,
567	9	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os01g59540.1	912	258	912	2	501,75,	0,501,	258,837,
567	9	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	0	576	LOC_Os01g59540	912	258	912	2	501,75,	0,501,	258,837,
399	4	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	173	576	LOC_Os01g57120.1	2661	2180	2661	2	328,75,	173,501,	2180,2586,
399	4	0	0	0	0	1	78	+	OsN22RS2_02T0361000.1	576	173	576	LOC_Os01g57120	2661	2180	2661	2	328,75,	173,501,	2180,2586,
314	11	0	0	1	126	1	78	+	OsN22RS2_02T0361000.1	576	125	576	LOC_Os01g56280.1	1203	800	1203	3	53,197,75,	125,304,501,	800,853,1128,
314	11	0	0	1	126	1	78	+	OsN22RS2_02T0361000.1	576	125	576	LOC_Os01g56280	1203	800	1203	3	53,197,75,	125,304,501,	800,853,1128,
75	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	500	576	LOC_Os01g45174.1	2178	2102	2178	1	76,	500,	2102,
75	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	500	576	LOC_Os01g45174	2178	2102	2178	1	76,	500,	2102,
75	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	500	576	LOC_Os01g40910.1	2199	2123	2199	1	76,	500,	2123,
75	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.1	576	500	576	LOC_Os01g40910	2199	2123	2199	1	76,	500,	2123,
641	12	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	653	LOC_Os12g38510.1	681	0	653	1	653,	0,	0,
641	12	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	653	LOC_Os12g38510	681	0	653	1	653,	0,	0,
562	14	0	0	1	78	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os12g04920.1	576	0	576	2	501,75,	0,579,	0,501,
562	14	0	0	1	78	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os12g04920	576	0	576	2	501,75,	0,579,	0,501,
406	9	0	0	1	135	1	3	+	OsN22RS2_02T0361000.2	654	53	603	LOC_Os11g30390.1	3084	2543	2961	3	125,90,200,	53,178,403,	2543,2671,2761,
406	9	0	0	1	135	1	3	+	OsN22RS2_02T0361000.2	654	53	603	LOC_Os11g30390	3084	2543	2961	3	125,90,200,	53,178,403,	2543,2671,2761,
45	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	609	654	LOC_Os10g27240.1	2598	2553	2598	1	45,	609,	2553,
45	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	609	654	LOC_Os10g27240	2598	2553	2598	1	45,	609,	2553,
222	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	422	654	LOC_Os10g01740.1	232	0	232	1	232,	422,	0,
222	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	422	654	LOC_Os10g01740	232	0	232	1	232,	422,	0,
123	1	0	0	1	97	0	0	+	OsN22RS2_02T0361000.2	654	380	601	LOC_Os09g11810.1	249	0	124	2	25,99,	380,502,	0,25,
123	1	0	0	1	97	0	0	+	OsN22RS2_02T0361000.2	654	380	601	LOC_Os09g11810	249	0	124	2	25,99,	380,502,	0,25,
225	6	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	423	654	LOC_Os09g09990.1	4050	3819	4050	1	231,	423,	3819,
225	6	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	423	654	LOC_Os09g09990	4050	3819	4050	1	231,	423,	3819,
222	9	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	423	654	LOC_Os08g38040.1	2964	2733	2964	1	231,	423,	2733,
222	9	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	423	654	LOC_Os08g38040	2964	2733	2964	1	231,	423,	2733,
105	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	115	LOC_Os08g23270.1	639	524	639	1	115,	0,	524,
105	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	115	LOC_Os08g23270	639	524	639	1	115,	0,	524,
112	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	115	LOC_Os07g36970.1	1407	1292	1407	1	115,	0,	1292,
112	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	115	LOC_Os07g36970	1407	1292	1407	1	115,	0,	1292,
592	12	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	604	LOC_Os06g23220.1	855	0	604	1	604,	0,	0,
592	12	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	604	LOC_Os06g23220	855	0	604	1	604,	0,	0,
468	4	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	182	654	LOC_Os05g40600.1	1824	1352	1824	1	472,	182,	1352,
468	4	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	182	654	LOC_Os05g40600	1824	1352	1824	1	472,	182,	1352,
323	10	0	0	1	321	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os05g35610.1	333	0	333	2	179,154,	0,500,	0,179,
323	10	0	0	1	321	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os05g35610	333	0	333	2	179,154,	0,500,	0,179,
601	8	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	8	617	LOC_Os05g28120.1	5565	4277	4886	1	609,	8,	4277,
601	8	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	8	617	LOC_Os05g28120	5565	4277	4886	1	609,	8,	4277,
506	16	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	522	LOC_Os04g55580.1	522	0	522	1	522,	0,	0,
506	16	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	522	LOC_Os04g55580	522	0	522	1	522,	0,	0,
644	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os04g53020.1	654	0	654	1	654,	0,	0,
644	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os04g53020	654	0	654	1	654,	0,	0,
637	11	0	0	1	6	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os04g48300.1	648	0	648	2	162,486,	0,168,	0,162,
637	11	0	0	1	6	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os04g48300	648	0	648	2	162,486,	0,168,	0,162,
643	11	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os04g40350.1	654	0	654	1	654,	0,	0,
643	11	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os04g40350	654	0	654	1	654,	0,	0,
606	12	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	618	LOC_Os04g38820.1	834	0	618	1	618,	0,	0,
606	12	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	618	LOC_Os04g38820	834	0	618	1	618,	0,	0,
636	18	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os04g27320.1	2253	1599	2253	1	654,	0,	1599,
636	18	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os04g27320	2253	1599	2253	1	654,	0,	1599,
148	4	0	0	2	2	1	22	+	OsN22RS2_02T0361000.2	654	499	653	LOC_Os03g41850.1	597	422	596	3	35,20,97,	499,535,556,	422,479,499,
148	4	0	0	2	2	1	22	+	OsN22RS2_02T0361000.2	654	499	653	LOC_Os03g41850	597	422	596	3	35,20,97,	499,535,556,	422,479,499,
179	4	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	420	603	LOC_Os02g41720.1	4029	2634	2817	1	183,	420,	2634,
179	4	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	420	603	LOC_Os02g41720	4029	2634	2817	1	183,	420,	2634,
415	9	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	179	603	LOC_Os02g16050.1	4749	4124	4548	1	424,	179,	4124,
415	9	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	179	603	LOC_Os02g16050	4749	4124	4548	1	424,	179,	4124,
627	16	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	7	650	LOC_Os02g02610.1	3378	2725	3368	1	643,	7,	2725,
627	16	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	7	650	LOC_Os02g02610	3378	2725	3368	1	643,	7,	2725,
324	9	0	0	1	321	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os01g73920.1	333	0	333	2	179,154,	0,500,	0,179,
324	9	0	0	1	321	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os01g73920	333	0	333	2	179,154,	0,500,	0,179,
640	14	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os01g62720.1	654	0	654	1	654,	0,	0,
640	14	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os01g62720	654	0	654	1	654,	0,	0,
645	9	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os01g59540.1	912	258	912	1	654,	0,	258,
645	9	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	0	654	LOC_Os01g59540	912	258	912	1	654,	0,	258,
477	4	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	173	654	LOC_Os01g57120.1	2661	2180	2661	1	481,	173,	2180,
477	4	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	173	654	LOC_Os01g57120	2661	2180	2661	1	481,	173,	2180,
392	11	0	0	1	126	0	0	+	OsN22RS2_02T0361000.2	654	125	654	LOC_Os01g56280.1	1203	800	1203	2	53,350,	125,304,	800,853,
392	11	0	0	1	126	0	0	+	OsN22RS2_02T0361000.2	654	125	654	LOC_Os01g56280	1203	800	1203	2	53,350,	125,304,	800,853,
152	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	501	654	LOC_Os01g45174.1	2178	2025	2178	1	153,	501,	2025,
152	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.2	654	501	654	LOC_Os01g45174	2178	2025	2178	1	153,	501,	2025,
149	1	0	0	1	4	0	0	+	OsN22RS2_02T0361000.2	654	500	654	LOC_Os01g40910.1	2199	2049	2199	2	18,132,	500,522,	2049,2067,
149	1	0	0	1	4	0	0	+	OsN22RS2_02T0361000.2	654	500	654	LOC_Os01g40910	2199	2049	2199	2	18,132,	500,522,	2049,2067,
325	7	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	332	LOC_Os12g38510.1	681	0	653	2	179,153,	0,179,	0,500,
325	7	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	332	LOC_Os12g38510	681	0	653	2	179,153,	0,179,	0,500,
247	9	0	0	1	77	1	320	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os12g04920.1	576	0	576	2	180,76,	0,257,	0,500,
247	9	0	0	1	77	1	320	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os12g04920	576	0	576	2	180,76,	0,257,	0,500,
224	5	0	0	0	0	1	189	+	OsN22RS2_02T0361000.3	333	53	282	LOC_Os11g30390.1	3084	2543	2961	2	126,103,	53,179,	2543,2858,
224	5	0	0	0	0	1	189	+	OsN22RS2_02T0361000.3	333	53	282	LOC_Os11g30390	3084	2543	2961	2	126,103,	53,179,	2543,2858,
45	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	288	333	LOC_Os10g27240.1	2598	2553	2598	1	45,	288,	2553,
45	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	288	333	LOC_Os10g27240	2598	2553	2598	1	45,	288,	2553,
152	2	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	333	LOC_Os10g01740.1	232	78	232	1	154,	179,	78,
152	2	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	333	LOC_Os10g01740	232	78	232	1	154,	179,	78,
101	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	178	280	LOC_Os09g11810.1	249	22	124	1	102,	178,	22,
101	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	178	280	LOC_Os09g11810	249	22	124	1	102,	178,	22,
151	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	333	LOC_Os09g09990.1	4050	3896	4050	1	154,	179,	3896,
151	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	333	LOC_Os09g09990	4050	3896	4050	1	154,	179,	3896,
149	5	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	333	LOC_Os08g38040.1	2964	2810	2964	1	154,	179,	2810,
149	5	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	333	LOC_Os08g38040	2964	2810	2964	1	154,	179,	2810,
105	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	0	115	LOC_Os08g23270.1	639	524	639	1	115,	0,	524,
105	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	0	115	LOC_Os08g23270	639	524	639	1	115,	0,	524,
112	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	0	115	LOC_Os07g36970.1	1407	1292	1407	1	115,	0,	1292,
112	3	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	0	115	LOC_Os07g36970	1407	1292	1407	1	115,	0,	1292,
279	4	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	283	LOC_Os06g23220.1	855	0	604	2	179,104,	0,179,	0,500,
279	4	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	283	LOC_Os06g23220	855	0	604	2	179,104,	0,179,	0,500,
154	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	333	LOC_Os05g40600.1	1824	1670	1824	1	154,	179,	1670,
154	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	333	LOC_Os05g40600	1824	1670	1824	1	154,	179,	1670,
323	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os05g35610.1	333	0	333	1	333,	0,	0,
323	10	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os05g35610	333	0	333	1	333,	0,	0,
283	5	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	8	296	LOC_Os05g28120.1	5565	4277	4886	2	171,117,	8,179,	4277,4769,
283	5	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	8	296	LOC_Os05g28120	5565	4277	4886	2	171,117,	8,179,	4277,4769,
173	7	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	0	180	LOC_Os04g55580.1	522	0	180	1	180,	0,	0,
173	7	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	0	180	LOC_Os04g55580	522	0	180	1	180,	0,	0,
326	7	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os04g53020.1	654	0	654	2	179,154,	0,179,	0,500,
326	7	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os04g53020	654	0	654	2	179,154,	0,179,	0,500,
311	5	0	0	1	17	1	332	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os04g48300.1	648	0	648	2	162,154,	0,179,	0,494,
311	5	0	0	1	17	1	332	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os04g48300	648	0	648	2	162,154,	0,179,	0,494,
326	7	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os04g40350.1	654	0	654	2	179,154,	0,179,	0,500,
326	7	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os04g40350	654	0	654	2	179,154,	0,179,	0,500,
290	7	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	297	LOC_Os04g38820.1	834	0	618	2	179,118,	0,179,	0,500,
290	7	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	297	LOC_Os04g38820	834	0	618	2	179,118,	0,179,	0,500,
323	10	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os04g27320.1	2253	1599	2253	2	179,154,	0,179,	1599,2099,
323	10	0	0	0	0	1	321	+	OsN22RS2_02T0361000.3	333	0	333	LOC_Os04g27320	2253	1599	2253	2	179,154,	0,179,	1599,2099,
147	4	0	0	2	2	1	22	+	OsN22RS2_02T0361000.3	333	179	332	LOC_Os03g41850.1	597	423	596	3	34,20,97,	179,214,235,	423,479,499,
147	4	0	0	2	2	1	22	+	OsN22RS2_02T0361000.3	333	179	332	LOC_Os03g41850	597	423	596	3	34,20,97,	179,214,235,	423,479,499,
102	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	282	LOC_Os02g41720.1	4029	2714	2817	1	103,	179,	2714,
102	1	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	282	LOC_Os02g41720	4029	2714	2817	1	103,	179,	2714,
103	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	282	LOC_Os02g16050.1	4749	4445	4548	1	103,	179,	4445,
103	0	0	0	0	0	0	0	+	OsN22RS2_02T0361000.3	333	179	282	LOC_Os02g16050	4749	4445	4548	1	103,	179,	4445,
